date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-11-05,23,11,0.0,7.1,4,29,12:27 AM,01:46 PM,06:22 AM,04:33 PM,14,16,17,16,20,50,87,0.9,1023,23,6,221,12,"boston,ma"
2015-11-06,22,17,0.0,7.1,4,22,01:25 AM,02:14 PM,06:23 AM,04:32 PM,17,19,19,19,24,58,87,0.0,1013,22,8,221,16,"boston,ma"
2015-11-07,15,10,0.0,8.7,4,14,02:21 AM,02:42 PM,06:25 AM,04:30 PM,7,13,14,13,18,28,65,0.0,1014,15,10,280,12,"boston,ma"
2015-11-08,12,6,0.0,8.7,3,6,03:18 AM,03:11 PM,06:26 AM,04:29 PM,2,8,10,8,15,1,61,0.0,1024,12,10,283,11,"boston,ma"
2015-11-09,15,4,0.0,8.7,2,0,04:14 AM,03:40 PM,06:27 AM,04:28 PM,5,10,11,10,11,16,70,0.0,1029,15,10,242,8,"boston,ma"
2015-11-10,11,7,0.0,8.7,2,0,05:12 AM,04:11 PM,06:28 AM,04:27 PM,4,8,10,8,15,72,71,0.2,1021,11,10,115,9,"boston,ma"
2015-11-11,9,8,0.0,3.7,2,0,06:09 AM,04:46 PM,06:30 AM,04:26 PM,7,6,9,6,31,98,89,4.0,1011,9,9,62,21,"boston,ma"
2015-11-12,11,6,0.0,3.7,2,1,07:07 AM,05:25 PM,06:31 AM,04:25 PM,8,9,10,9,14,94,93,1.5,1009,11,7,193,9,"boston,ma"
2015-11-13,15,7,0.0,8.7,4,8,08:04 AM,06:08 PM,06:32 AM,04:24 PM,6,9,11,9,28,19,73,0.0,999,15,9,256,18,"boston,ma"
2015-11-14,6,2,0.0,8.7,3,16,08:58 AM,06:57 PM,06:33 AM,04:23 PM,-2,2,5,2,25,20,60,0.0,1012,6,10,281,17,"boston,ma"
2015-11-15,11,1,0.0,8.7,2,24,09:50 AM,07:52 PM,06:35 AM,04:22 PM,1,4,6,4,18,28,70,0.0,1020,11,10,253,11,"boston,ma"
2015-11-16,15,5,0.0,8.7,3,31,10:37 AM,08:50 PM,06:36 AM,04:21 PM,4,8,10,8,17,12,70,0.0,1022,15,7,261,11,"boston,ma"
2015-11-17,8,1,0.0,8.7,2,39,11:21 AM,09:53 PM,06:37 AM,04:21 PM,-1,4,6,4,10,7,63,0.0,1034,8,10,148,7,"boston,ma"
2015-11-18,9,-0,0.0,8.7,3,46,12:01 PM,10:59 PM,06:38 AM,04:20 PM,3,6,7,6,9,0,76,0.0,1034,9,10,192,6,"boston,ma"
2015-11-19,12,3,0.0,3.7,3,54,12:38 PM,No moonset,06:39 AM,04:19 PM,7,8,9,8,19,78,86,0.8,1026,12,8,147,12,"boston,ma"
2015-11-20,15,7,0.0,8.7,3,61,01:14 PM,12:07 AM,06:41 AM,04:18 PM,9,12,13,12,22,38,80,8.2,1017,15,8,264,14,"boston,ma"
2015-11-21,8,2,0.0,8.7,2,69,01:49 PM,01:17 AM,06:42 AM,04:17 PM,0,4,6,4,12,23,67,0.0,1023,8,10,170,8,"boston,ma"
2015-11-22,8,2,0.0,3.7,2,76,02:25 PM,02:28 AM,06:43 AM,04:17 PM,5,5,6,5,12,76,89,6.1,1013,8,9,264,7,"boston,ma"
2015-11-23,5,-2,0.0,8.7,2,84,03:04 PM,03:41 AM,06:44 AM,04:16 PM,-5,-2,2,-2,22,17,62,0.0,1014,5,10,320,15,"boston,ma"
2015-11-24,6,-2,0.0,8.7,2,91,03:45 PM,04:53 AM,06:45 AM,04:16 PM,-7,-0,2,-0,12,13,53,0.0,1027,6,10,264,8,"boston,ma"
2015-11-25,7,-1,0.0,8.7,2,99,04:31 PM,06:04 AM,06:47 AM,04:15 PM,0,3,4,3,10,7,77,0.0,1041,7,10,198,6,"boston,ma"
2015-11-26,13,3,0.0,5.3,2,100,05:22 PM,07:12 AM,06:48 AM,04:15 PM,6,6,8,6,19,55,86,0.0,1043,13,9,172,11,"boston,ma"
2015-11-27,17,9,0.0,8.7,3,86,06:17 PM,08:14 AM,06:49 AM,04:14 PM,10,11,12,11,24,43,88,0.0,1029,17,8,214,14,"boston,ma"
2015-11-28,12,5,0.0,3.6,2,78,07:16 PM,09:09 AM,06:50 AM,04:14 PM,8,8,9,8,15,88,91,3.1,1021,12,8,109,10,"boston,ma"
2015-11-29,5,-1,0.0,8.7,2,71,08:16 PM,09:57 AM,06:51 AM,04:13 PM,-2,1,3,1,13,16,69,0.0,1025,5,9,291,9,"boston,ma"
2015-11-30,3,-1,0.0,3.6,1,63,09:17 PM,10:39 AM,06:52 AM,04:13 PM,-4,-1,1,-1,12,46,70,0.0,1031,3,10,132,8,"boston,ma"
2015-12-01,6,-1,0.0,5.3,1,61,10:16 PM,11:15 AM,06:53 AM,04:13 PM,2,3,4,3,9,58,87,1.7,1026,6,9,135,5,"boston,ma"
2015-12-02,8,4,0.0,3.6,2,54,11:14 PM,11:47 AM,06:55 AM,04:12 PM,6,6,7,6,11,100,97,5.3,1011,8,4,250,6,"boston,ma"
2015-12-03,8,5,0.0,8.7,2,46,No moonrise,12:17 PM,06:56 AM,04:12 PM,7,6,8,6,18,44,93,0.3,1005,8,3,260,11,"boston,ma"
2015-12-04,8,1,0.0,8.7,2,39,12:11 AM,12:45 PM,06:57 AM,04:12 PM,3,4,6,4,13,4,79,0.0,1027,8,10,276,10,"boston,ma"
2015-12-05,10,2,0.0,8.7,2,32,01:08 AM,01:13 PM,06:58 AM,04:12 PM,4,6,7,6,11,2,83,0.0,1036,10,9,260,7,"boston,ma"
2015-12-06,12,1,0.0,8.7,2,25,02:05 AM,01:42 PM,06:59 AM,04:11 PM,4,5,7,5,14,11,83,0.0,1029,12,9,221,8,"boston,ma"
2015-12-07,13,2,0.0,8.7,2,17,03:02 AM,02:12 PM,07:00 AM,04:11 PM,3,6,7,6,14,52,74,0.0,1019,13,10,196,8,"boston,ma"
2015-12-08,6,2,0.0,3.4,2,10,04:00 AM,02:45 PM,07:01 AM,04:11 PM,2,2,5,2,20,79,83,0.3,1020,6,9,20,13,"boston,ma"
2015-12-09,7,1,0.0,3.4,2,3,04:58 AM,03:22 PM,07:01 AM,04:11 PM,2,4,5,4,11,89,81,0.0,1021,7,10,159,7,"boston,ma"
2015-12-10,15,8,0.0,5.2,3,0,05:56 AM,04:04 PM,07:02 AM,04:11 PM,8,9,10,9,14,60,88,0.0,1016,15,8,175,9,"boston,ma"
2015-12-11,14,7,0.0,8.7,3,0,06:52 AM,04:51 PM,07:03 AM,04:11 PM,9,9,10,9,16,44,90,0.0,1013,14,6,212,9,"boston,ma"
2015-12-12,14,8,0.0,8.7,4,4,07:46 AM,05:45 PM,07:04 AM,04:12 PM,7,10,11,10,15,18,78,0.0,1018,14,10,254,9,"boston,ma"
2015-12-13,11,6,0.0,6.9,2,12,08:36 AM,06:43 PM,07:05 AM,04:12 PM,5,8,9,8,11,61,79,0.0,1022,11,10,99,7,"boston,ma"
2015-12-14,10,8,0.0,3.4,2,19,09:22 AM,07:46 PM,07:06 AM,04:12 PM,7,10,10,10,7,96,86,2.7,1013,10,10,148,5,"boston,ma"
2015-12-15,14,8,0.0,8.7,3,26,10:03 AM,08:51 PM,07:06 AM,04:12 PM,9,11,13,11,31,52,78,0.8,997,14,10,267,19,"boston,ma"
2015-12-16,6,3,0.0,8.7,1,33,10:41 AM,09:59 PM,07:07 AM,04:12 PM,1,4,6,4,12,67,73,0.0,1019,6,10,61,9,"boston,ma"
2015-12-17,10,4,0.0,3.4,2,41,11:17 AM,11:07 PM,07:08 AM,04:13 PM,5,5,7,5,16,95,89,18.8,1016,10,9,141,10,"boston,ma"
2015-12-18,2,-2,0.4,5.2,1,48,11:52 AM,No moonset,07:08 AM,04:13 PM,-5,-4,-0,-4,24,63,73,0.8,1015,2,9,264,16,"boston,ma"
2015-12-19,2,-3,0.6,6.9,1,55,12:26 PM,12:15 AM,07:09 AM,04:13 PM,-6,-5,-0,-5,26,49,69,1.1,1017,2,9,240,16,"boston,ma"
2015-12-20,1,-2,1.1,5.2,1,62,01:02 PM,01:25 AM,07:10 AM,04:14 PM,-4,-5,-0,-5,26,64,77,1.7,1017,1,8,208,17,"boston,ma"
2015-12-21,10,0,0.0,6.9,2,70,01:40 PM,02:35 AM,07:10 AM,04:14 PM,1,3,6,3,30,40,72,0.0,1023,10,10,220,17,"boston,ma"
2015-12-22,14,9,0.0,3.4,3,77,02:22 PM,03:45 AM,07:11 AM,04:15 PM,11,10,11,10,21,87,96,6.9,1016,14,5,210,12,"boston,ma"
2015-12-23,12,7,0.0,6.9,3,84,03:09 PM,04:52 AM,07:11 AM,04:15 PM,10,10,11,10,14,63,95,3.4,1022,12,5,162,9,"boston,ma"
2015-12-24,19,12,0.0,5.2,4,92,04:02 PM,05:57 AM,07:12 AM,04:16 PM,14,15,15,15,22,92,93,1.5,1015,19,7,185,12,"boston,ma"
2015-12-25,16,9,0.0,8.7,4,99,04:59 PM,06:55 AM,07:12 AM,04:17 PM,10,14,14,14,11,20,81,0.0,1021,16,8,249,6,"boston,ma"
2015-12-26,10,5,0.0,6.9,2,100,05:59 PM,07:47 AM,07:12 AM,04:17 PM,3,7,8,7,12,58,68,0.0,1031,10,10,189,8,"boston,ma"
2015-12-27,10,5,0.0,3.4,2,87,07:00 PM,08:32 AM,07:13 AM,04:18 PM,6,7,8,7,12,87,88,3.0,1014,10,9,233,8,"boston,ma"
2015-12-28,3,-1,0.0,5.2,1,79,08:01 PM,09:12 AM,07:13 AM,04:19 PM,-2,-4,1,-4,32,46,79,0.3,1012,3,10,259,20,"boston,ma"
2015-12-29,4,-5,0.0,3.4,1,72,09:00 PM,09:47 AM,07:13 AM,04:19 PM,-1,-5,-0,-5,29,84,93,10.7,1020,4,9,182,19,"boston,ma"
2015-12-30,-0,-4,0.0,3.4,1,65,09:59 PM,10:18 AM,07:13 AM,04:20 PM,-3,-4,-2,-4,10,89,93,0.0,1026,-0,8,238,8,"boston,ma"
2015-12-31,7,1,0.0,8.7,1,61,10:56 PM,10:47 AM,07:14 AM,04:21 PM,3,1,3,1,14,56,95,2.6,1016,7,5,249,8,"boston,ma"
2016-01-01,5,-0,0.0,8.7,2,50,11:53 PM,11:15 AM,07:14 AM,04:22 PM,-1,-2,2,-2,20,24,85,0.0,1014,5,10,260,13,"boston,ma"
2016-01-02,3,-2,0.0,8.7,2,43,No moonrise,11:44 AM,07:14 AM,04:23 PM,-3,-3,1,-3,17,13,78,0.0,1014,3,10,259,12,"boston,ma"
2016-01-03,5,-5,0.0,8.7,2,36,12:50 AM,12:12 PM,07:14 AM,04:24 PM,-4,-2,1,-2,18,6,69,0.0,1010,5,10,250,12,"boston,ma"
2016-01-04,0,-5,1.9,5.2,1,28,01:47 AM,12:44 PM,07:14 AM,04:24 PM,-6,-8,-3,-8,29,67,77,2.4,1012,0,9,247,18,"boston,ma"
2016-01-05,-5,-13,0.0,8.7,2,21,02:44 AM,01:19 PM,07:14 AM,04:25 PM,-13,-12,-7,-12,15,4,62,0.0,1033,-5,10,308,12,"boston,ma"
2016-01-06,4,-6,0.0,8.7,2,14,03:43 AM,01:58 PM,07:14 AM,04:26 PM,-8,-4,-0,-4,15,4,58,0.0,1031,4,10,234,10,"boston,ma"
2016-01-07,4,-4,0.0,8.7,2,7,04:39 AM,02:43 PM,07:14 AM,04:27 PM,-5,-2,0,-2,11,17,69,0.0,1026,4,10,190,6,"boston,ma"
2016-01-08,3,-1,0.0,3.4,1,0,05:36 AM,03:34 PM,07:13 AM,04:28 PM,1,-0,2,-0,18,69,92,0.1,1025,3,9,44,10,"boston,ma"
2016-01-09,4,2,0.0,3.4,1,0,06:28 AM,04:31 PM,07:13 AM,04:29 PM,2,2,3,2,10,97,95,0.2,1024,4,5,123,6,"boston,ma"
2016-01-10,14,4,0.0,3.4,3,0,07:17 AM,05:34 PM,07:13 AM,04:31 PM,9,7,9,7,37,80,96,13.3,1006,14,7,135,21,"boston,ma"
2016-01-11,1,-3,0.0,6.9,1,8,08:02 AM,06:40 PM,07:13 AM,04:32 PM,-7,-4,1,-4,25,27,58,0.0,1008,1,10,277,18,"boston,ma"
2016-01-12,2,-5,2.4,7.0,1,15,08:42 AM,07:49 PM,07:12 AM,04:33 PM,-9,-4,-1,-4,13,55,55,2.8,1013,2,9,182,9,"boston,ma"
2016-01-13,-2,-6,0.0,8.7,2,22,09:20 AM,08:58 PM,07:12 AM,04:34 PM,-10,-9,-3,-9,30,31,60,0.0,1007,-2,9,275,21,"boston,ma"
2016-01-14,-2,-7,0.0,7.0,1,29,09:55 AM,10:07 PM,07:12 AM,04:35 PM,-10,-8,-4,-8,15,47,66,0.1,1012,-2,10,247,11,"boston,ma"
2016-01-15,3,-4,0.0,7.0,1,37,10:29 AM,11:17 PM,07:11 AM,04:36 PM,-4,-2,-0,-2,10,63,76,0.0,1014,3,8,159,6,"boston,ma"
2016-01-16,4,1,0.0,5.2,1,44,11:05 AM,No moonset,07:11 AM,04:37 PM,2,-1,2,-1,21,83,97,7.0,999,4,6,195,12,"boston,ma"
2016-01-17,1,-2,1.6,5.2,1,51,11:42 AM,12:26 AM,07:10 AM,04:39 PM,-2,-3,0,-3,15,59,86,1.8,1008,1,8,280,10,"boston,ma"
2016-01-18,-3,-8,1.4,5.2,1,59,12:21 PM,01:34 AM,07:10 AM,04:40 PM,-6,-10,-4,-10,25,74,86,1.6,1003,-3,7,245,17,"boston,ma"
2016-01-19,-5,-10,0.0,7.0,1,66,01:05 PM,02:41 AM,07:09 AM,04:41 PM,-11,-15,-8,-15,33,36,77,0.0,1008,-5,10,283,22,"boston,ma"
2016-01-20,-1,-8,0.0,8.7,1,73,01:54 PM,03:45 AM,07:08 AM,04:42 PM,-8,-11,-5,-11,27,30,79,0.0,1016,-1,10,295,18,"boston,ma"
2016-01-21,-1,-7,0.0,8.7,2,80,02:47 PM,04:44 AM,07:08 AM,04:43 PM,-8,-9,-4,-9,22,5,73,0.0,1017,-1,10,308,15,"boston,ma"
2016-01-22,-2,-8,0.0,7.0,1,88,03:45 PM,05:38 AM,07:07 AM,04:45 PM,-9,-9,-5,-9,17,34,71,0.0,1022,-2,10,282,12,"boston,ma"
2016-01-23,-1,-4,0.1,3.5,1,95,04:44 PM,06:25 AM,07:06 AM,04:46 PM,-4,-8,-2,-8,35,91,84,3.9,1014,-1,7,36,23,"boston,ma"
2016-01-24,0,-7,0.0,8.7,1,100,05:45 PM,07:08 AM,07:06 AM,04:47 PM,-6,-9,-4,-9,24,39,84,0.1,1011,0,10,159,15,"boston,ma"
2016-01-25,1,-6,0.0,8.7,2,100,06:46 PM,07:45 AM,07:05 AM,04:49 PM,-4,-5,-2,-5,13,19,86,0.0,1023,1,10,243,7,"boston,ma"
2016-01-26,8,-3,0.0,7.0,1,83,07:46 PM,08:17 AM,07:04 AM,04:50 PM,2,-0,3,-0,31,39,94,0.0,1016,8,9,209,15,"boston,ma"
2016-01-27,6,-2,0.0,8.7,1,76,08:44 PM,08:48 AM,07:03 AM,04:51 PM,2,0,3,0,17,36,90,0.1,1014,6,7,274,10,"boston,ma"
2016-01-28,4,-4,0.0,8.7,1,69,09:42 PM,09:17 AM,07:02 AM,04:52 PM,-1,-1,2,-1,11,21,85,0.0,1014,4,9,213,8,"boston,ma"
2016-01-29,4,-1,0.2,5.3,1,61,10:38 PM,09:45 AM,07:01 AM,04:54 PM,0,-1,1,-1,13,61,92,0.3,999,4,5,293,8,"boston,ma"
2016-01-30,4,-2,0.0,7.0,1,54,11:35 PM,10:13 AM,07:00 AM,04:55 PM,-3,-3,1,-3,21,42,79,0.0,1013,4,9,251,13,"boston,ma"
2016-01-31,10,2,0.0,7.0,2,50,No moonrise,10:44 AM,06:59 AM,04:56 PM,3,3,5,3,24,54,84,0.0,1012,10,9,215,14,"boston,ma"
2016-02-01,15,5,0.0,7.1,3,34,12:31 AM,11:17 AM,06:58 AM,04:58 PM,6,7,9,7,26,56,82,0.0,1009,15,10,264,15,"boston,ma"
2016-02-02,9,0,0.0,8.7,1,26,01:29 AM,11:53 AM,06:57 AM,04:59 PM,1,4,5,4,10,16,78,0.0,1024,9,9,231,6,"boston,ma"
2016-02-03,13,1,0.0,3.9,2,18,02:25 AM,12:34 PM,06:56 AM,05:00 PM,6,5,7,5,34,75,90,7.0,1021,13,10,170,19,"boston,ma"
2016-02-04,13,6,0.0,7.1,3,11,03:21 AM,01:22 PM,06:55 AM,05:02 PM,9,10,11,10,17,82,90,2.3,1014,13,8,272,10,"boston,ma"
2016-02-05,2,-5,7.2,5.5,1,3,04:15 AM,02:15 PM,06:54 AM,05:03 PM,-0,-4,1,-4,26,68,93,11.1,1018,2,8,254,17,"boston,ma"
2016-02-06,1,-8,0.0,7.1,1,0,05:06 AM,03:15 PM,06:53 AM,05:04 PM,-3,-6,-2,-6,17,17,92,0.0,1026,1,10,245,10,"boston,ma"
2016-02-07,5,-6,0.0,8.7,1,0,05:53 AM,04:20 PM,06:52 AM,05:06 PM,0,-1,1,-1,14,27,94,0.0,1021,5,6,178,8,"boston,ma"
2016-02-08,-2,-7,3.4,4.0,1,0,06:36 AM,05:30 PM,06:50 AM,05:07 PM,-5,-11,-4,-11,38,99,94,6.9,1010,-2,7,65,25,"boston,ma"
2016-02-09,-3,-7,0.3,4.0,1,4,07:17 AM,06:41 PM,06:49 AM,05:08 PM,-5,-8,-5,-8,13,100,97,0.4,1005,-3,3,344,9,"boston,ma"
2016-02-10,1,-10,0.2,5.6,1,12,07:54 AM,07:53 PM,06:48 AM,05:10 PM,-4,-6,-3,-6,13,61,97,0.2,1002,1,2,219,7,"boston,ma"
2016-02-11,-4,-13,0.6,4.0,1,19,08:30 AM,09:05 PM,06:47 AM,05:11 PM,-8,-13,-7,-13,25,59,93,0.7,1008,-4,6,276,16,"boston,ma"
2016-02-12,-6,-16,0.1,7.1,1,27,09:06 AM,10:16 PM,06:45 AM,05:12 PM,-11,-15,-10,-15,14,49,91,0.2,1019,-6,8,247,10,"boston,ma"
2016-02-13,-6,-20,0.2,4.0,1,34,09:43 AM,11:26 PM,06:44 AM,05:14 PM,-12,-18,-11,-18,24,86,90,0.5,1013,-6,7,283,17,"boston,ma"
2016-02-14,-13,-23,0.0,8.7,2,42,10:22 AM,No moonset,06:43 AM,05:15 PM,-19,-26,-17,-26,21,28,88,0.0,1028,-13,10,299,15,"boston,ma"
2016-02-15,-5,-17,0.0,4.0,1,49,11:05 AM,12:33 AM,06:41 AM,05:16 PM,-11,-12,-9,-12,8,71,88,4.5,1033,-5,9,200,6,"boston,ma"
2016-02-16,11,1,0.0,5.6,2,57,11:52 AM,01:38 AM,06:40 AM,05:17 PM,7,4,7,4,39,89,99,6.0,1011,11,8,177,19,"boston,ma"
2016-02-17,6,-0,0.0,7.2,1,64,12:42 PM,02:38 AM,06:38 AM,05:19 PM,0,-0,3,-0,17,52,85,0.0,1012,6,9,295,10,"boston,ma"
2016-02-18,0,-3,0.1,7.2,1,72,01:38 PM,03:33 AM,06:37 AM,05:20 PM,-7,-5,-1,-5,19,33,67,0.1,1027,0,10,318,14,"boston,ma"
2016-02-19,3,-5,0.0,7.2,1,79,02:35 PM,04:21 AM,06:36 AM,05:21 PM,-8,-3,0,-3,12,38,54,0.0,1031,3,10,255,9,"boston,ma"
2016-02-20,12,1,0.0,7.2,2,87,03:35 PM,05:05 AM,06:34 AM,05:23 PM,5,4,7,4,29,67,87,1.1,1013,12,10,202,17,"boston,ma"
2016-02-21,10,4,0.0,7.2,2,95,04:34 PM,05:43 AM,06:33 AM,05:24 PM,4,5,7,5,20,40,81,0.1,1011,10,10,288,13,"boston,ma"
2016-02-22,7,-1,0.0,7.2,1,100,05:34 PM,06:17 AM,06:31 AM,05:25 PM,-4,1,3,1,10,38,64,0.0,1020,7,10,187,7,"boston,ma"
2016-02-23,4,-1,0.0,7.2,1,100,06:33 PM,06:49 AM,06:30 AM,05:26 PM,-4,-1,2,-1,14,43,65,0.0,1030,4,10,65,11,"boston,ma"
2016-02-24,7,2,0.0,4.1,1,83,07:31 PM,07:18 AM,06:28 AM,05:28 PM,5,3,6,3,23,100,97,6.9,1017,7,7,70,13,"boston,ma"
2016-02-25,14,6,0.0,5.7,3,75,08:28 PM,07:47 AM,06:27 AM,05:29 PM,10,10,12,10,37,91,86,6.7,992,14,9,211,24,"boston,ma"
2016-02-26,3,-4,0.0,8.7,2,68,09:25 PM,08:15 AM,06:25 AM,05:30 PM,-8,-4,1,-4,27,28,55,0.0,1005,3,10,286,20,"boston,ma"
2016-02-27,2,-4,0.0,8.7,2,60,10:21 PM,08:45 AM,06:23 AM,05:31 PM,-13,-4,-0,-4,18,19,38,0.0,1016,2,10,248,13,"boston,ma"
2016-02-28,11,1,0.0,8.7,2,53,11:18 PM,09:16 AM,06:22 AM,05:33 PM,1,3,6,3,25,52,73,0.1,1010,11,10,222,15,"boston,ma"
2016-02-29,15,5,0.0,7.2,3,45,No moonrise,09:51 AM,06:20 AM,05:34 PM,5,7,9,7,27,16,77,0.5,1004,15,10,234,17,"boston,ma"
2016-03-01,7,0,0.0,8.7,2,43,12:13 AM,10:29 AM,06:19 AM,05:35 PM,-5,1,4,1,19,28,56,0.0,1018,7,10,222,13,"boston,ma"
2016-03-02,11,-3,0.0,7.2,2,36,01:09 AM,11:12 AM,06:17 AM,05:36 PM,1,1,5,1,32,52,76,7.4,1004,11,10,244,21,"boston,ma"
2016-03-03,0,-6,0.0,8.7,2,29,02:02 AM,12:02 PM,06:15 AM,05:37 PM,-17,-7,-2,-7,16,12,33,0.0,1022,0,10,282,12,"boston,ma"
2016-03-04,-0,-3,1.3,4.2,1,22,02:53 AM,12:57 PM,06:14 AM,05:39 PM,-7,-5,-1,-5,20,94,65,2.1,1022,-0,7,62,14,"boston,ma"
2016-03-05,1,-4,0.0,5.7,1,14,03:42 AM,01:59 PM,06:12 AM,05:40 PM,-11,-5,-1,-5,17,56,50,0.0,1021,1,10,139,13,"boston,ma"
2016-03-06,4,-3,0.0,8.7,1,7,04:26 AM,03:05 PM,06:10 AM,05:41 PM,-8,-1,1,-1,10,39,55,0.0,1025,4,10,235,7,"boston,ma"
2016-03-07,8,-1,0.0,8.7,1,0,05:08 AM,04:16 PM,06:09 AM,05:42 PM,-1,-0,3,-0,20,46,78,0.1,1020,8,8,208,12,"boston,ma"
2016-03-08,10,1,0.0,8.7,2,0,05:47 AM,05:29 PM,06:07 AM,05:43 PM,3,5,6,5,11,24,79,0.0,1020,10,8,201,7,"boston,ma"
2016-03-09,20,4,0.0,8.7,3,0,06:24 AM,06:42 PM,06:06 AM,05:45 PM,7,11,13,11,25,39,71,0.0,1017,20,10,206,15,"boston,ma"
2016-03-10,16,14,0.0,4.3,4,7,07:02 AM,07:57 PM,06:04 AM,05:46 PM,14,15,15,15,13,83,91,5.2,1013,16,7,230,7,"boston,ma"
2016-03-11,12,5,0.0,5.8,2,14,07:40 AM,09:10 PM,06:02 AM,05:47 PM,6,8,9,8,13,54,81,0.0,1018,12,9,190,10,"boston,ma"
2016-03-12,12,1,0.0,8.7,3,22,08:19 AM,10:21 PM,06:01 AM,05:48 PM,2,7,8,7,17,5,67,0.0,1021,12,10,261,12,"boston,ma"
2016-03-13,15,8,0.0,10.2,3,29,09:02 AM,11:29 PM,05:59 AM,05:49 PM,3,10,11,10,18,37,61,0.0,1017,15,10,257,11,"boston,ma"
2016-03-14,5,4,0.0,6.0,1,36,09:49 AM,No moonset,05:57 AM,05:50 PM,1,1,5,1,23,87,77,3.3,1025,5,9,87,16,"boston,ma"
2016-03-15,7,5,0.0,6.0,2,44,10:39 AM,12:32 AM,05:55 AM,05:52 PM,6,3,6,3,29,100,96,7.4,1012,7,7,96,18,"boston,ma"
2016-03-16,9,5,0.0,6.0,2,51,11:34 AM,01:29 AM,05:54 AM,05:53 PM,5,5,7,5,14,94,89,0.1,1010,9,10,218,10,"boston,ma"
2016-03-17,16,5,0.0,8.8,3,58,12:30 PM,02:20 AM,05:52 AM,05:54 PM,5,9,10,9,13,74,74,0.0,1008,16,7,250,9,"boston,ma"
2016-03-18,11,2,0.0,8.8,2,65,01:29 PM,03:05 AM,05:50 AM,05:55 PM,0,4,7,4,23,49,64,0.5,1007,11,10,282,16,"boston,ma"
2016-03-19,6,-1,0.0,11.6,2,73,02:28 PM,03:44 AM,05:49 AM,05:56 PM,-10,-0,3,-0,15,8,41,0.0,1018,6,10,323,11,"boston,ma"
2016-03-20,2,-2,0.2,10.2,1,80,03:27 PM,04:19 AM,05:47 AM,05:57 PM,-8,-3,1,-3,14,42,54,0.2,1021,2,9,51,12,"boston,ma"
2016-03-21,4,-2,3.7,7.4,1,87,04:25 PM,04:51 AM,05:45 AM,05:58 PM,-1,-3,0,-3,18,72,91,4.6,1009,4,5,233,12,"boston,ma"
2016-03-22,6,-2,0.0,11.6,2,94,05:23 PM,05:21 AM,05:43 AM,05:59 PM,-1,-1,2,-1,22,17,79,0.0,1016,6,10,249,14,"boston,ma"
2016-03-23,16,5,0.0,7.9,2,100,06:20 PM,05:49 AM,05:42 AM,06:01 PM,6,6,8,6,22,97,87,3.5,1015,16,9,160,14,"boston,ma"
2016-03-24,4,3,0.0,7.9,1,100,07:17 PM,06:17 AM,05:40 AM,06:02 PM,2,0,4,0,21,93,87,2.2,1021,4,10,63,15,"boston,ma"
2016-03-25,9,3,0.0,7.9,2,84,08:13 PM,06:46 AM,05:38 AM,06:03 PM,5,5,6,5,13,87,90,2.3,1011,9,8,186,8,"boston,ma"
2016-03-26,6,-1,0.0,11.9,1,76,09:10 PM,07:17 AM,05:37 AM,06:04 PM,1,2,4,2,12,36,80,0.0,1026,6,10,141,10,"boston,ma"
2016-03-27,7,-1,0.0,12.7,2,69,10:06 PM,07:50 AM,05:35 AM,06:05 PM,0,3,5,3,8,11,75,0.0,1029,7,10,122,6,"boston,ma"
2016-03-28,6,1,0.0,8.0,1,62,11:01 PM,08:27 AM,05:33 AM,06:06 PM,4,2,4,2,16,92,97,11.3,1007,6,3,171,10,"boston,ma"
2016-03-29,9,2,0.0,11.9,2,55,11:54 PM,09:08 AM,05:31 AM,06:07 PM,-0,2,6,2,33,31,69,0.0,1008,9,10,303,22,"boston,ma"
2016-03-30,12,-0,0.0,12.8,3,47,No moonrise,09:54 AM,05:30 AM,06:08 PM,-1,5,7,5,19,16,60,0.0,1024,12,10,245,13,"boston,ma"
2016-03-31,21,6,0.0,11.9,4,43,12:45 AM,10:45 AM,05:28 AM,06:09 PM,7,12,14,12,40,30,65,0.0,1014,21,10,214,26,"boston,ma"
2016-04-01,19,15,0.0,8.0,4,26,01:33 AM,11:42 AM,05:26 AM,06:11 PM,14,17,17,17,33,89,84,0.2,1003,19,9,222,21,"boston,ma"
2016-04-02,9,6,0.0,8.1,2,19,02:17 AM,12:44 PM,05:24 AM,06:12 PM,7,8,9,8,12,72,87,3.8,999,9,8,236,8,"boston,ma"
2016-04-03,1,-6,1.4,11.9,1,11,02:59 AM,01:51 PM,05:23 AM,06:13 PM,-3,-5,-0,-5,28,62,83,3.3,1001,1,9,290,19,"boston,ma"
2016-04-04,-2,-6,6.5,8.1,1,4,03:39 AM,03:02 PM,05:21 AM,06:14 PM,-5,-7,-4,-7,16,89,91,7.7,1016,-2,7,104,11,"boston,ma"
2016-04-05,0,-7,0.0,13.0,2,0,04:16 AM,04:14 PM,05:19 AM,06:15 PM,-5,-8,-3,-8,20,19,87,0.1,1024,0,9,255,13,"boston,ma"
